,Club,LastName,FirstName,Position,BaseSalary,GuaranteedCompensation,Year
3856,RSL,Beltran,Anthony,D,195000.0,205950.0,2015
3857,TOR,Bendik,Joe,GK,150000.0,157375.0,2015
3858,SJ,Bernardez,Victor,D,200000.0,241600.0,2015
3859,COL,Berner,John,GK,60000.0,60000.0,2015
3860,MTL,Bernier,Patrice,F-M,90000.0,135000.0,2015
3861,PHI,Berry,Austin,D,93519.0,108519.0,2015
3862,KC,Besler,Matt,D,650000.0,683250.0,2015
3863,POR,Besler,Nick,M,65000.0,81250.0,2015
3864,SJ,Bingham,David,GK,130000.0,137750.0,2015
3865,PHI,Bird,Eric,M,60000.0,60000.0,2015
3866,DC,Birnbaum,Steven,D,66000.0,96000.0,2015
3867,MTL,Bitolo,Ambroise,D,100000.0,100000.0,2015
3868,PHI,Blake,Andre,GK,85000.0,123000.0,2015
3869,TOR,Bloom,Mark,D,90000.0,97348.89,2015
3870,ORL,Boden,Luke,D,75000.0,75000.0,2015
3871,HOU,Boniek Garcia,Oscar,F,245000.0,303750.0,2015
3872,TOR,Bono,Alex,GK,60000.0,80200.0,2015
3873,POR,Borchers,Nat,D,235000.0,245000.0,2015
3874,DC,Boswell,Bobby,D,200000.0,200000.0,2015
3875,TOR,Bradley,Michael,M,6000000.0,6500000.0,2015
3876,NYCFC,Brandt,Connor,M,50000.0,50000.0,2015
3877,NYCFC,Brovsky,Jeb,M,122500.0,129125.0,2015
3878,HOU,Bruin,Will,F,140000.0,185000.0,2015
3879,CHI,Bryce,Kingsley,M,50000.0,50000.0,2015
3880,LA,Buddle,Edson,F,100000.0,106250.0,2015
3881,NE,Bunbury,Teal,F,195000.0,240000.0,2015
3882,COL,Burch,Marc,D,110000.0,110000.0,2015
3883,COL,Burling,Bobby,D,132500.0,140000.0,2015
3884,CHI,Busch,Jon,GK,85000.0,90000.0,2015
3885,MTL,Bush,Evan,GK,100000.0,100000.0,2015
3886,VAN,Bustos,Marco,M,50000.0,54850.0,2015
3887,MTL,Cabrera,Victor,D,60000.0,60000.0,2015
3888,NE,Caldwell,Scott,M,60000.0,67500.0,2015
3889,NYCFC,Calle,Javier,M,200000.0,225750.0,2015
3890,COL,Calvert,Caleb,F,65000.0,72500.0,2015
3891,MTL,Camara,Hassoun,D/M,235000.0,246625.0,2015
3892,CLB,Campbell,Sergio,D/M,50000.0,52500.0,2015
3893,VAN,Carducci,Marco,GK,60000.0,60000.0,2015
3894,ORL,Carrasco,Servando,M,80750.0,85375.0,2015
3895,PHI,Carreiro,Fred,M,60000.0,60000.0,2015
3896,PHI,Carroll,Brian,M,150000.0,150000.0,2015
3897,ORL,Cascio,Tony,M,78529.0,112279.0,2015
3898,PHI,Casey,Conor,F,180000.0,180000.0,2015
3899,NY,Castano,Santiago,GK,60000.0,60000.0,2015
3900,DAL,Castillo,Fabian,F,145000.0,160000.0,2015
3901,PHI,Catic,Dzenan,F,60000.0,75000.0,2015
3902,SJ,Cato,Cordell,F,60000.0,60000.0,2015
3903,ORL,Ceren,Darwin,M,66000.0,96437.5,2015
3904,TOR,Chapman,Jay,M,70000.0,88500.0,2015
3905,POR,Chara,Diego,M,170000.0,170000.0,2015
3906,TOR,Cheyrou,Benoit,M,249999.96,259333.29,2015
3907,MTL,Ciman,Laurent,D,370000.0,401666.67,2015
3908,DAL,Cirigliano,Ezequiel,M,124999.92,167999.92,2015
3909,HOU,Clark,Ricardo,M,304000.0,337750.0,2015
3910,CLB,Clark,Steve,GK,170000.0,188333.33,2015
3911,VAN,Clarke,Caleb,F,60000.0,60000.0,2015
3912,HOU,Cochran,AJ,D,60375.0,76375.0,2015
3913,CHI,Cochrane,Greg,D,60000.0,60000.0,2015
3914,CHI,Cocis,Razvan,M,220000.0,226666.67,2015
3915,ORL,Collin,Aurelien,D,500000.0,525000.0,2015
3916,MTL,Cooper,Kenny,F,220000.0,285625.0,2015
3917,DC,Coria,Facundo,M,60000.0,70375.0,2015
3918,SEA,Correa,Andres,D,60000.0,68166.67,2015
3919,DAL,Craft,Coy,F,60000.0,77083.33,2015
3920,SEA,Craven,Andy,F,60000.0,60000.0,2015
3921,PHI,Creavalle,Warren,D,108500.0,119000.0,2015
3922,MTL,Crepeau,Maxime,GK,60000.0,60000.0,2015
3923,COL,Cronin,Sam,M,200000.0,202500.0,2015
3924,PHI,Cruz,Danny,M,125000.0,131666.67,2015
3925,CHI,Cyrus,Daneil,D,72000.0,77833.33,2015
3926,NE,Davies,Charlie,F,78750.0,82759.53,2015
3927,HOU,Davis,Brad,M,400000.0,445500.0,2015
3928,NY,Davis,Sean,M,80000.0,97500.0,2015
3929,KC,de Jong,Marcel,D,180000.0,191500.0,2015
3930,VAN,Dean,Christian,D,95000.0,176000.0,2015
3931,LA,DeLaGarza,AJ,D,200000.0,202500.0,2015
3932,DC,DeLeon,Nick,M,116259.0,151259.0,2015
3933,TOR,Delgado,Marco,M,80000.0,82500.0,2015
3934,SEA,Dempsey,Clint,F,3910000.0,4610000.0,2015
3935,HOU,Deric,Tyler,GK,105000.0,112666.67,2015
3936,KC,Dia,Amadou,D,50000.0,50000.0,2015
3937,DAL,Diaz,Mauro,M,364000.0,442400.0,2015
3939,NYCFC,Diskerud,Mix,M,750000.0,750000.0,2015
3940,MTL,Donadel,Marco,M,190003.92,226670.59,2015
3941,ORL,Donovan,Conor,D,80000.0,108000.0,2015
3942,CHI,Doody,Patrick,D,50000.0,50000.0,2015
3943,NE,Dorman,Andy,M,145000.0,145000.0,2015
3944,LA,Dos Santos,Giovani,M,4000000.0,5750000.0,2015
3945,DC,Doyle,Conor,F,60000.0,61250.0,2015
3946,COL,Doyle,Kevin,F,1130000.0,1170000.0,2015
3947,MTL,Drogba,Didier,F,1670000.0,2170000.0,2015
3948,MTL,Duka,Dilaver,M,175000.0,200000.0,2015
3949,LA,Dunivant,Todd,D,185000.0,205750.0,2015
3950,NY,Duvall,Chris,D,60000.0,60000.0,2015
3951,KC,Dwyer,Dom,F,400000.0,518750.0,2015
3952,DC,Dykstra,Andrew,GK,60000.0,60000.0,2015
3953,DAL,Earle,Otis,D,60000.0,77125.0,2015
3954,VAN,Earnshaw,Robert,F,100000.0,100000.0,2015
3955,PHI,Edu,Maurice,M,700000.0,768750.0,2015
3956,ORL,Edwards,Earl,GK,50000.0,50000.0,2015
3957,KC,Ellis,Kevin,D,60000.0,63150.0,2015
3958,COL,Eloundou,Charles,F,60000.0,65000.0,2015
3959,SJ,Emeghara,Innocent,F,988000.0,1300000.0,2015
3960,DAL,Escobar,Rolando,M,180000.0,185000.0,2015
3961,DC,Espindola,Fabian,F,175000.0,175000.0,2015
3962,KC,Espinoza,Roger,M,750000.0,750000.0,2015
3963,SEA,Evans,Brad,F,276665.0,302666.25,2015
3964,PHI,Fabinho,Fabinho,D,114000.0,118500.0,2015
3965,NYCFC,Facey,Shay,D,120000.0,120000.0,2015
3966,NE,Fagundez,Diego,F,125000.0,152200.0,2015
3967,DC,Farfan,Michael,M,120000.0,120000.0,2015
3968,NE,Farrell,Andrew,D,117500.0,198500.0,2015
3969,KC,Feilhaber,Benny,M,350000.0,362187.5,2015
3970,PHI,Fernandes,Leo,M,60000.0,60000.0,2015
3971,CHI,Fernandez,Collin,M,65000.0,67000.0,2015
3972,RSL,Fernandez,Eduardo,GK,60000.0,60000.0,2015
3973,COL,Figueroa,Maynor,D,99996.0,99996.0,2015
3974,CHI,Filho,Adailton,D,200000.0,244500.0,2015
3975,TOR,Findley,Robbie,F,225000.0,255500.0,2015
3976,CLB,Finlay,Ethan,F,135000.0,142500.0,2015
3977,SEA,Fisher,Oniel,D,50000.0,50000.0,2015
3978,VAN,Flores,Deybi,M,60000.0,60000.0,2015
3979,POR,Fochive,George,M,50000.0,50000.0,2015
3980,ORL,Ford,Josh,GK,60000.0,60000.0,2015
3981,SJ,Francis,Shaun,D,60000.0,62940.32,2015
3982,CLB,Francis,Waylon,D,144000.0,170166.67,2015
3983,DC,Franklin,Sean,D,202500.0,234166.67,2015
3984,SEA,Frei,Stefan,GK,165000.0,165000.0,2015
3985,SEA,Friberg,Erik,M,180000.0,202500.0,2015
3986,VAN,Froese,Kianz,M-F,60000.0,64500.0,2015
3987,SJ,Fucito,Michael,MF,60638.0,63527.8,2015
3988,PHI,Gaddis,Raymon,D,130000.0,132500.0,2015
3989,MTL,Gagnon-Lapare,Jeremy,M,60000.0,64000.0,2015
3990,CLB,Gall,Romain,M,60000.0,63420.08,2015
3991,DAL,Garcia,Danny,M,70000.0,86000.0,2015
3992,RSL,Garcia,Olmes,F,130000.0,130000.0,2015
3993,LA,Garcia,Rafael,M,60000.0,60000.0,2015
3994,LA,Gargan,Dan,D,125000.0,125000.0,2015
3995,HOU,Garrido,Luis,M,150000.0,150000.0,2015
3996,CHI,Gehrig,Eric,M,95000.0,100833.33,2015
3997,CLB,George,Kevan,M,60000.0,60000.0,2015
3998,LA,Gerrard,Steven,M,6200000.0,6330000.0,2015
3999,RSL,Gil,Luis,M,240000.0,335083.33,2015
4000,TOR,Giovinco,Sebastian,M,5600000.0,7120000.0,2015
4001,RSL,Glad,Justen,D,60000.0,71000.0,2015
4002,POR,Gleeson,Jake,GK,72600.0,72600.0,2015
4003,SJ,Godoy,Anibal,M,204000.0,204000.0,2015
4004,TOR,Gomez,Herculez,F,240000.0,261000.0,2015
4005,SJ,Gomez,Tomas,GK,50000.0,50000.0,2015
4006,TOR,Goncalves,Jackson,D,165000.0,192500.0,2015
4007,NE,Goncalves,Jose,D,450000.0,479375.0,2015
4008,DAL,Gonzalez,Jesse,GK,60000.0,69375.0,2015
4009,SEA,Gonzalez,Leonardo,D,165000.0,165000.0,2015
4010,LA,Gonzalez,Omar,D,1200000.0,1450000.0,2015
4011,SJ,Goodson,Clarence,D,315000.0,342000.0,2015
4012,LA,Gordon,Alan,F,175000.0,175000.0,2015
4013,NYCFC,Grabavoy,Ned,M,200000.0,215000.0,2015
4014,COL,Greenspan,Joseph,D,50000.04,50000.04,2015
4015,NY,Grella,Mike,F,60000.0,60000.0,2015
4016,TOR,Hagglund,Nick,D,60000.0,60000.0,2015
4017,COL,Hairston,Marlon,M,80000.0,103000.0,2015
4018,NE,Hall,Jeremy,D,70000.0,70000.0,2015
4019,ORL,Hall,Tally,GK,215000.0,228500.0,2015
4020,KC,Hallisey,Connor,M,60000.0,73750.0,2015
4021,DC,Halsti,Markus,M,275000.0,336833.33,2015
4022,DC,Hamid,Bill,GK,360000.0,405500.0,2015
4023,TOR,Hamilton,Jordan,F,63000.0,75500.0,2015
4024,CHI,Harden,Ty,D,71663.0,75078.2,2015
4025,COL,Harrington,Michael,M-D,130000.0,130000.0,2015
4026,DAL,Harris,Atiba,M-F,130000.0,130000.0,2015
4027,VAN,Harvey,Jordan,D,150000.0,150000.0,2015
4028,ORL,Heath,Harrison,M,60000.0,60000.0,2015
4029,DAL,Hedges,Matt,D,135000.0,135000.0,2015
4030,NE,Herivaux,Zachary,M,60000.0,60000.0,2015
4031,NYCFC,Hernandez,Jason,D,175000.0,185000.0,2015
4032,DAL,Hernandez,Moises,D,60000.0,61625.0,2015
4033,CLB,Higuain,Federico,M-F,1180000.0,1180000.0,2015
4034,ORL,Higuita,Cristian,M,60000.0,60000.0,2015
4035,ORL,Hines,Sebastian,D,108576.0,109826.0,2015
4036,HOU,Hoffman,Chandler,F,60000.0,60000.0,2015
4037,DAL,Hollingshead,Ryan,M,60000.0,60000.0,2015
4038,PHI,Hoppenot,Antoine,F,60000.0,60000.0,2015
4039,HOU,Horst,David,D,78750.0,81500.0,2015
4040,HOU,Hunter,Taylor,D,50000.0,50000.0,2015
4041,VAN,Hurtado,Erik,F/M,78265.0,113265.0,2015
4043,LA,Husidic,Baggio,M,125000.0,125000.0,2015
4044,CHI,Igboananike,Kennedy,F,800000.0,901666.67,2015
4045,NYCFC,Iraola,Andoni,D,200004.0,200004.0,2015
4046,COL,Irwin,Clint,GK,85000.0,97000.0,2015
4047,SEA,Ivanschitz,Andreas,M,180000.0,201250.0,2015
4048,MTL,Jackson-Hamel,Anthony,F,60000.0,60000.0,2015
4049,NYCFC,Jacobson,Andrew,M,150000.0,150000.0,2015
4050,SJ,Jahn,Adam,F,60000.0,60000.0,2015
4051,RSL,Jaime,Sebastian,F,200000.0,266666.67,2015
4052,LA,Jamieson,Bradford,F,60000.0,60000.0,2015
4053,DC,Jeffrey,Jared,M,68250.0,74450.0,2015
4054,POR,Jewsbury,Jack,D,120000.0,137500.0,2015
4055,CLB,Jimenez,Hector,M,90000.0,90000.0,2015
4056,NYCFC,Johansen,Eirik,GK,50000.04,50000.04,2015
4057,CHI,Johnson,Jason,F,90000.0,131000.0,2015
4058,CHI,Johnson,Sean,GK,250000.0,253000.0,2015
4059,POR,Johnson,Will,F,314000.0,334333.33,2015
4060,SEA,Jones,Darwin,F,60000.0,66250.0,2015
4061,NE,Jones,Jermaine,M,2800000.0,3050000.0,2015
4062,CHI,Jones,Joevin,M,60000.0,66166.67,2015
4063,LA,Juninho,,M,350000.0,350000.0,2015
4064,CHI,Junior,Gilberto,F,1140000.0,1140000.0,2015
4065,VAN,Kah,Pa Modou,D,170000.0,170000.0,2015
4066,ORL,Kaka,,M,6660000.0,7170000.0,2015
4067,CLB,Kamara,Kei,F,400000.0,536666.67,2015
4068,CHI,Kann,Alec,GK,60000.0,60000.0,2015
4069,TOR,Kantari,Ahmed,D,300000.0,345000.0,2015
4070,RSL,Kavita,Phanuel,D,50000.0,50000.0,2015
4071,LA,Keane,Robbie,F,4500000.0,4500000.0,2015
4072,DAL,Keel,Stephen,D,60000.0,60000.0,2015
4073,DC,Kemp,Taylor,D,60000.0,60000.0,2015
4074,KC,Kempin,Jonathan,GK,85000.0,92083.33,2015
4075,DAL,Kennedy,Dan,GK,233000.0,233000.0,2015
4076,DC,Kitchen,Perry,D,172000.0,257450.0,2015
4077,NY,Kljestan,Sacha,M,400000.0,537500.0,2015
4078,CLB,Klute,Chris,D,82500.0,87802.09,2015
4079,NE,Knighton,Brad,GK,82005.0,82005.0,2015
4080,NE,Kobayashi,Daigo,M,135000.0,146666.67,2015
4081,VAN,Koffie,Gershon,M,230000.0,241000.0,2015
4082,TOR,Konopka,Chris,GK,66000.0,66000.0,2015
4083,DC,Korb,Chris,D,99000.0,106479.83,2015
4084,SJ,Koval,JJ,M,60000.0,60000.0,2015
4085,SEA,Kovar,Aaron,M,60000.0,60200.0,2015
4086,MTL,Kronberg,Eric,GK,132000.0,132000.0,2015
4087,POR,Kwarasey,Adam,GK,260000.0,260000.0,2015
4088,VAN,Laba,Matias,M,325000.0,325000.0,2015
4089,COL,LaBrocca,Nick,M,160000.0,180000.0,2015
4090,NY,Lade,Connor,D,60638.0,64891.01,2015
4091,PHI,Lahoud,Michael,M,108900.0,112233.33,2015
4092,ORL,Lameira,Valdomiro,M,50000.0,50000.0,2015
4093,NYCFC,Lampard,Frank,M,6000000.0,6000000.0,2015
4094,CLB,Lampson,Matt,GK,60000.0,60000.0,2015
4095,CHI,Larentowicz,Jeff,D,265000.0,271000.0,2015
4096,ORL,Larin,Cyle,F,125000.0,167000.0,2015
4097,NY,Lawrence,Kemar,D,60000.0,60000.0,2015
4098,PHI,Le Toux,Sebastien,M,275000.0,285228.13,2015
4099,MTL,Lefevre,Wandrille,M,60000.0,60000.0,2015
4100,SJ,Lenhart,Steven,F,150000.0,159083.33,2015
4101,CLB,Lev-Ari,Sagi,F,60000.0,60000.0,2015
4102,VAN,Lewis,Andre,M,60000.0,75000.0,2015
4103,HOU,Lisch,Michael,GK,60000.0,60000.0,2015
4104,LA,Lletget,Sebastian,M,95000.04,100500.04,2015
4106,HOU,Lopez,Alexander,M,115500.0,135500.0,2015
4107,KC,Lopez,Mikey,M,100000.0,172000.0,2015
4108,HOU,Lovejoy,Rob,M,50000.0,50000.0,2015
4109,TOR,Lovitz,Daniel,M,60000.0,60000.0,2015
4110,SEA,Lowe,Damion,D,60375.0,71375.0,2015
4111,DAL,Loyd,Zach,M,175000.0,196666.67,2015
4112,SEA,Lyon,Charlie,GK,50000.0,50000.0,2015
4113,CLB,Mabwati,Cedrick,M,201428.52,220178.52,2015
4114,COL,MacMath,Zac,GK,130000.0,130000.0,2015
4115,LA,Maganto,Ignacio,M,60000.0,60000.0,2015
4116,CHI,Magee,Mike,F,400000.0,467500.0,2015
4117,PHI,Maidana,Cristian,F,203500.0,217250.0,2015
4118,MTL,Mallace,Calum,M,60000.0,75000.0,2015
4119,VAN,Manneh,Kekuta,F,82500.0,112000.0,2015
4120,TOR,Mannella,Chris,M,60000.0,60000.0,2015
4121,POR,Manning,Anthony,D,50000.04,50000.04,2015
4122,HOU,Manotas,Mauro,F,60000.0,60000.0,2015
4123,RSL,Mansally,Kenny,F,60000.0,66500.0,2015
4124,SEA,Mansaray,Victor,F,50000.0,53500.0,2015
4125,MTL,Mapp,Justin,M,186725.0,199225.0,2015
4126,PHI,Marquez,Richard,D,60000.0,60000.0,2015
4127,SEA,Marshall,Chad,D,275000.0,291666.67,2015
4128,DC,Martin,Collin,M,70000.0,84166.67,2015
4129,RSL,Martinez,Juan Manuel,F,710000.0,1110000.0,2015
4130,NY,Martins,Felipe,M,175000.0,207500.0,2015
4131,SEA,Martins,Obafemi,F,2400000.0,3000000.0,2015
4132,ORL,Mateos,David,D,300000.0,325000.0,2015
4133,VAN,Mattocks,Darren,F,180000.0,272000.0,2015
4134,RSL,Maund,Aaron,D,60000.0,63449.5,2015
4135,PHI,McCarthy,John,GK,60000.0,66250.0,2015
4136,NY,McCarty,Dax,M,220000.0,262500.0,2015
4137,CLB,McInerney,Jack,F,270000.0,334166.67,2015
4138,VAN,McKendry,Ben,M,50000.0,50000.0,2015
4139,PHI,McLaughlin,James,M,60000.0,60000.0,2015
4140,NY,McLaws,Shawn,D,50000.0,50000.0,2015
4141,NYCFC,McNamara,Thomas,M,60000.0,71500.0,2015
4142,NYCFC,Meara,Ryan,GK,71663.0,72913.0,2015
4143,SEA,Mears,Tyrone,D,165000.0,174000.0,2015
4144,KC,Medranda,Jimmy,M,60000.0,60000.0,2015
4145,POR,Melano,Lucas,F,799992.0,799992.0,2015
4146,KC,Melia,Tim,GK,80000.0,84203.33,2015
4147,NYCFC,Mena,Jefferson,D,200000.0,211400.0,2015
4148,LA,Mendiola,Raul,F,60000.0,60400.0,2015
4149,CLB,Meram,Justin,F,165000.0,175000.0,2015
4150,SJ,Meredith,Bryan,GK,60000.0,60000.0,2015
4151,LA,Meyer,Tommy,D,60000.0,73750.0,2015
4152,VAN,Mezquida,Nicolas,M-F,80000.0,80000.0,2015
4153,NY,Miazga,Matt,D,68250.0,74500.0,2015
4154,MTL,Miller,Eric,M/D,60375.0,71375.0,2015
4155,NY,Miller,Roy,M,200000.0,200000.0,2015
4156,HOU,Miranda,Leonel,M,60000.0,60000.0,2015
4157,DC,Mishu,Luke,D,50000.0,50000.0,2015
4159,ORL,Molino,Kevin,M,100000.0,111400.0,2015
4160,COL,Moor,Drew,D,258500.0,270500.0,2015
4161,TOR,Moore,Luke,F,215000.0,235500.0,2015
4162,RSL,Morales,Javier,M,300000.0,300000.0,2015
4163,VAN,Morales,Pedro,M,1190000.0,1410000.0,2015
4164,TOR,Morgan,Ashtone,D,100000.0,112000.0,2015
4165,TOR,Morrow,Justin,D,170000.0,179562.5,2015
4166,NE,Mulgrew,Timothy,F,50000.04,50000.04,2015
4167,RSL,Mulholland,Luke,M,82500.0,83750.0,2015
4168,NYCFC,Mullins,Patrick,F,80000.0,110000.0,2015
4169,KC,Mustivar,Soni,M,250000.0,250000.0,2015
4170,ORL,Mwanga,Danny,F,75000.0,82500.0,2015
4171,KC,Myers,Chance,D-M,170000.0,195000.0,2015
4172,KC,Nagamura,Paulo,M,230000.0,230000.0,2015
4173,POR,Nagbe,Darlington,M/F,244000.0,263000.0,2015
4174,POR,Nanchoff,Michael,M,60000.0,60000.0,2015
4175,SEA,Neagle,Lamar,M,165000.0,167833.33,2015
4176,ORL,Neal,Lewis,M,112500.0,119103.28,2015
4177,KC,Nemeth,Krisztian,F,250000.0,250000.0,2015
4178,NE,Neumann,Steve,M-F,71500.0,92750.0,2015
4179,NE,Nguyen,Lee,M/F,175000.0,193750.0,2015
4180,PHI,Nogueira,Vincent,M,330000.0,330000.0,2015
4181,CHI,Nyarko,Patrick,F,200000.0,215750.0,2015
4182,SJ,Nyassi,Sanna,M,120000.0,126250.0,2015
4183,NY,Obekop,Marius,M,50000.0,50000.0,2015
4184,SEA,Ockford,Jimmy,D,60000.0,60000.0,2015
4185,MTL,Oduro,Dominic,F,250000.0,251666.67,2015
4186,NE,Okoli,Sean,F,50000.0,50000.0,2015
4187,KC,Okugo,Amobi,M,275000.0,300000.0,2015
4188,RSL,Okwuonu,Boyd,D,60000.0,80000.0,2015
4189,HOU,Olabiyi,Rasheed,M,60000.0,60000.0,2015
4190,RSL,Olave,Jamison,D,290000.0,300000.0,2015
4191,KC,Opara,Ike,D,115000.0,121250.0,2015
4192,DC,Opare,Kofi,D,60000.0,60000.0,2015
4193,TOR,Osorio,Jonathan,M,145000.0,152599.68,2015
4194,NY,Ouimette,Karl,D,60000.0,60000.0,2015
4195,VAN,Ousted,David,GK,286000.0,302570.0,2015
4196,RSL,Ovalle,Adolfo,M,60000.0,70500.0,2015
4197,CHI,Palmer,Lovel,M,118000.0,125500.0,2015
4198,KC,Palmer-Brown,Erik,D,60000.0,60500.0,2015
4199,POR,Paparatto,Norberto,D,120000.0,120000.0,2015
4200,SEA,Pappa,Marco,M,75000.0,75000.0,2015
4201,VAN,Parker,Tim,D,60000.0,78750.0,2015
4202,CLB,Parkhurst,Michael,D,275000.0,300000.0,2015
4203,POR,Peay,Taylor,D,50000.0,50000.0,2015
4204,RSL,Pecka,,M,60000.0,64166.67,2015
4205,SJ,Pelosi,Marc,M,60000.0,72500.0,2015
4206,POR,Pereira,Jeanderson,D,60000.0,60000.0,2015
4207,DAL,Pereira,Michel,M/D,140000.0,161500.0,2015
4208,DAL,Perez,Blas,F,350000.0,374250.0,2015
4209,SJ,Perez,Matias,M,240000.0,240000.0,2015
4210,LA,Perk,Brian,GK,60000.0,60000.0,2015
4211,SEA,Perkins,Troy,GK,130000.0,136662.5,2015
4212,TOR,Perquis,Damien,D,323000.0,372500.0,2015
4213,NY,Perrinelle,Damien,D,132000.0,132000.0,2015
4214,KC,Peterson,Jacob,F,123500.0,130375.0,2015
4215,PHI,Pfeffer,Zach,M,60000.0,60000.0,2015
4216,RSL,Phillips,Demar,D,140000.0,149666.67,2015
4217,MTL,Piatti,Ignacio,M,400000.0,400000.0,2015
4218,SJ,Pierazzi,Jean Baptiste,M,260000.0,260000.0,2015
4219,SEA,Pineda,Gonzalo,M,160000.0,160000.0,2015
4220,NYCFC,Pirlo,Andrea,M,2000000.0,2320000.0,2015
4221,COL,Pittinari,Lucas,M,190000.0,210000.0,2015
4222,RSL,Plata,Joao,F,150000.0,150000.0,2015
4223,CLB,Pogatetz,Emanuel,D,250000.0,262500.0,2015
4224,NYCFC,Poku,Kwadwo,M,60000.0,63045.09,2015
4225,CHI,Polster,Matt,D,60000.0,75000.0,2015
4226,DC,Pontius,Chris,M-F,365000.0,396000.0,2015
4227,MTL,Porter,Cameron,F,50000.0,50000.0,2015
4228,POR,Powell,Alvas,D,60000.0,68700.0,2015
4229,COL,Powers,Dillon,M,245000.0,275000.0,2015
4230,KC,Quintilla,Jordi,M,50000.04,59525.04,2015
4231,COL,Ramirez,Juan Edgardo,M,75000.0,75000.0,2015
4232,ORL,Ramos,Rafael,D,50000.0,50000.0,2015
4233,ORL,Redding,Tommy,D,85000.0,92500.0,2015
4234,SEA,Remick,Dylan,D,60000.0,60000.0,2015
4235,SJ,Renato,Paulo,D,96000.0,96000.0,2015
4236,MTL,Reo-Coker,Nigel,D-M,275000.0,275000.0,2015
4237,NY,Reynish,Kyle,GK,86000.0,90316.67,2015
4238,ORL,Ribeiro,Pedro,M,60000.0,60000.0,2015
4239,LA,Ribeiro Da Silva,Leonardo,D,150000.0,155000.0,2015
4240,NY,Richards,Dane,M,105000.0,105000.0,2015
4241,LA,Ricketts,Donovan,GK,260000.0,260000.0,2015
4242,POR,Ridgewell,Liam,D,1000000.0,1150000.0,2015
4243,COL,Riley,James,D,77500.0,83750.0,2015
4244,RSL,Rimando,Nick,GK,350000.0,370000.0,2015
4245,CHI,Ritter,Chris,M,60000.0,60000.0,2015
4246,ORL,Rivas,Carlos,M,60000.0,60000.0,2015
4247,ORL,Rivera,Sidney,F,50000.0,50000.0,2015
4248,VAN,Rivero,Octavio,F,890850.0,890850.0,2015
4249,TOR,Roberts,Quillan,GK,60000.0,60000.0,2015
4250,DC,Robinson,Jalen,D,70000.0,82000.0,2015
4251,NY,Robles,Luis,GK,130000.0,151375.0,2015
4252,ORL,Rochez,Bryan,F,200000.0,279500.0,2015
4253,VAN,Rodriguez,Diego,D,124000.0,165750.0,2015
4254,HOU,Rodriguez,"Jose """"Memo""""",M,60000.0,60000.0,2015
4255,HOU,Rodriguez,Raul,D,325000.0,354333.33,2015
4256,LA,Rogers,Robbie,F,175000.0,191666.67,2015
4257,SEA,Roldan,Cristian,M,80000.0,102000.0,2015
4258,DC,Rolfe,Chris,F,210000.0,225000.0,2015
4259,MTL,Romero,Andres,F,100000.0,100000.0,2015
4260,LA,Romney,David,D,60000.0,60000.0,2015
4261,VAN,Rosales,Mauro,M,215000.0,265000.0,2015
4262,SEA,Rose,Andy,M,60000.0,60000.0,2015
4263,LA,Rowe,Brian,GK,60000.0,60000.0,2015
4264,NE,Rowe,Kelyn,M,140000.0,221000.0,2015
4265,NE,Rudy,Tyler,M,50000.0,50000.0,2015
4266,LA,Rugg,Charlie,F,60000.0,60000.0,2015
4267,DC,Saborio,Alvaro,F,400000.0,493333.33,2015
4268,CLB,Saeid,Mohammed,M,100000.0,110000.0,2015
4269,SJ,Salinas,Shea,M,145000.0,148333.33,2015
4270,NY,Sam,Lloyd,F,230000.0,240000.0,2015
4271,VAN,Sampson,Ethen,D,60000.0,60000.0,2015
4272,NY,Sanchez,Emmanuel,M,50000.0,50000.0,2015
4273,COL,Sanchez,Vicente,F,210000.0,286666.67,2015
4274,RSL,Sandoval,Devon,F,60000.0,60000.0,2015
4275,PHI,Sapong,CJ,F,125000.0,142000.0,2015
4276,HOU,Sarkodie,Kofi,D,190000.0,235500.0,2015
4277,COL,Sarvas,Marcelo,M,360000.0,425000.0,2015
4278,RSL,Saucedo,Sebastian,M,50000.0,60500.0,2015
4279,NYCFC,Saunders,Josh,GK,90000.0,90000.0,2015
4280,CLB,Sauro,Gaston,D,583200.0,599512.5,2015
4281,CLB,Schoenfeld,Aaron,F,60000.0,60000.0,2015
4282,RSL,Schuler,Chris,D,165000.0,182000.0,2015
4283,SEA,Scott,Zach,D,65000.0,65000.0,2015
4284,POR,Seaton,Michael,F,60000.0,63000.0,2015
4285,DAL,Seitz,Chris,GK,130000.0,130000.0,2015
4286,COL,Serna,Dillon,M,60000.0,73000.0,2015
4287,ORL,Shea,Brek,M-D,475000.0,520000.0,2015
4288,NYCFC,Shelton,Khiry,F,70000.0,87500.0,2015
4289,SJ,Sherrod,Mark,F,60000.0,60000.0,2015
4290,CHI,Shipp,Harrison,F,87500.0,112500.0,2015
4291,NE,Shuttleworth,Robert,GK,101250.0,111250.0,2015
4292,RSL,Silva,Luis,M,131384.0,162634.0,2015
4293,SJ,Silva,Matheus,,50000.04,50000.04,2015
4294,TOR,Simonin,Clement,D,60000.0,60000.0,2015
4295,KC,Sinovic,Seth,M-D,140000.0,146750.0,2015
4296,COL,Sjoberg,Axel,D,60000.0,75000.0,2015
4297,NE,Smith,Donnie,M,60000.0,60000.0,2015
